0,17.018282
1,16.490123
2,16.902322
3,16.682794
4,17.523465
5,17.340509
6,17.358704
7,16.087394
8,16.693275
9,15.874376
10,16.053317
11,16.062749
12,16.422087
13,16.428560
14,16.430616
15,16.476015
16,16.477701
17,16.489407
18,16.690883
19,15.255892
20,16.458430
21,16.431514
22,17.299097
23,17.092372
24,17.549807
25,16.955503
26,17.367382
27,17.371480
28,17.373661
29,17.293176
30,17.494095
31,17.294857
32,16.638472
33,16.319858
34,14.881796
35,16.501543
36,16.360987
37,14.415578
38,16.116266
39,15.562962
40,16.169270
41,15.729331
42,15.729311
43,15.737308
44,15.123151
45,15.727094
46,15.213637
47,15.653391
48,14.850887
49,12.559069
50,15.265052
51,15.053795
52,15.054971
53,15.515555
54,16.314967
55,14.818842
56,15.466585
57,14.151845
58,15.864245
59,15.065690
60,14.784985
61,15.060451
62,13.325347
63,15.019474
64,15.050635
65,15.815613
66,15.684740
67,17.038046
68,15.644683
69,15.261905
70,13.443472
71,15.063484
72,15.247985
73,15.647665
74,14.316595
75,15.838527
76,15.436303
77,15.385953
